Product.Code,Labeler.Code,Substance.Name,Strength,DEA.Schedule,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed
4017,51672,ETODOLAC,300,Not Control,162978.05,160818.58,2159.47
4018,51672,ETODOLAC,400,Not Control,518540.52999999997,510530.97000000003,8009.56
4019,00228,ALPRAZOLAM,0.25,CIV,7705.62,7616.18,89.44
4020,00186,ESOMEPRAZOLE MAGNESIUM,20,Not Control,4438969.12,4183202.36,255766.76
4021,00378,DOXAZOSIN MESYLATE,1,Not Control,108568.65,106820.97,1747.68
4022,00574,BACITRACIN,500,Not Control,2068682.67,2022793.5799999998,45889.090000000004
4023,51672,ACETAZOLAMIDE,250,Not Control,2049811.22,1995541.14,54270.08
4024,00574,ERYTHROMYCIN,5,Not Control,755166.33,742877.79,12288.54
4025,51672,AMIODARONE HYDROCHLORIDE,200,Not Control,1405595.71,1379450.99,26144.72
4026,51672,KETOCONAZOLE,200,Not Control,122153.68,120609.04,1544.6399999999999
4027,51672,WARFARIN SODIUM,1,Not Control,311538.66,300533.82,11004.84
4028,51672,WARFARIN SODIUM,2,Not Control,280796.4,268949.62,11846.78
4029,51672,WARFARIN SODIUM,2.5,Not Control,185641.18,178084.57,7556.61
4030,51672,WARFARIN SODIUM,3,Not Control,182467.21,176500.18,5967.03
4031,00409,MANNITOL,12.5,Not Control,598629.08,246039.29,352589.79
4032,51672,WARFARIN SODIUM,5,Not Control,1075866.17,950692.45,125173.72
4033,51672,WARFARIN SODIUM,6,Not Control,124220.81,121405.47,2815.34
4034,51672,WARFARIN SODIUM,7.5,Not Control,365181.22000000003,162226.42,202954.80000000002
4035,51672,WARFARIN SODIUM,10,Not Control,151240.28,147318.04,3922.24
4036,51672,ETODOLAC,500,Not Control,281107.94,277222.55,3885.39
4037,51672,ENALAPRIL MALEATE,2.5,Not Control,193303.81,137702.68,55601.13
4038,51672,ENALAPRIL MALEATE,5,Not Control,342748.52,340963.23,1785.29
4039,51672,ENALAPRIL MALEATE,10,Not Control,529579.2,526222.05,3357.15
4040,51672,ENALAPRIL MALEATE,20,Not Control,4075110.61,3882678.24,192432.37
4041,51672,CARBAMAZEPINE,100,Not Control,970976.33,933538.65,37437.68
4042,51672,CLORAZEPATE DIPOTASSIUM,3.75,CIV,447580.77,422296.01,25284.76
4043,51672,CLORAZEPATE DIPOTASSIUM,7.5,CIV,185453.67,175529.43,9924.24
4044,51672,CLORAZEPATE DIPOTASSIUM,15,CIV,141896.35,139563.28,2333.0699999999997
4045,51672,ENALAPRIL MALEATE; HYDROCHLOROTHIAZIDE,5; 12.5,Not Control,20372.03,20137.02,235.01
4046,51672,ENALAPRIL MALEATE; HYDROCHLOROTHIAZIDE,10; 25,Not Control,80026.25,75499.43,4526.82
4047,51672,CARBAMAZEPINE,100,Not Control,1062910.32,1017424.9,45485.42
4048,51672,CLOTRIMAZOLE; BETAMETHASONE DIPROPIONATE,10; .5,Not Control,1711921.54,1685810.46,26111.08
4050,00186,ESOMEPRAZOLE MAGNESIUM,5,Not Control,2404528.06,2291549.94,112978.12
4051,NA,NA,NA,NA,63169.88,62671.2,498.68
4052,51672,ETODOLAC,500,Not Control,32715.210000000003,32436.88,278.33
4053,51672,ETODOLAC,600,Not Control,37643.369999999995,37313.55,329.82
4054,00781,NA,NA,Not Control,640717.5,636036.93,4680.570000000001
4055,51672,AMIODARONE HYDROCHLORIDE,100,Not Control,340741.49,329959.23,10782.26
4057,51672,AMIODARONE HYDROCHLORIDE,400,Not Control,88978.16,88154.98999999999,823.17
4058,00781,NA,NA,Not Control,689672.61,688531.91,1140.7
4059,00093,CEFADROXIL,1000,Not Control,24523.36,24357.39,165.97
4060,00169,LIRAGLUTIDE,6,Not Control,108667493.83,107227646.81,1439847.02
4061,51672,HYDROCORTISONE BUTYRATE,1,Not Control,132625.19,131541.5,1083.69
4062,00781,NA,NA,Not Control,557223.59,546329.5,10894.09
4063,00781,NA,NA,Not Control,482170.37,475347.61,6822.76
4066,NA,NA,NA,NA,2301.41,2289.11,12.3
4067,00093,PRAZOSIN HYDROCHLORIDE,1,Not Control,609585.05,602270.06,7314.99
4068,00093,PRAZOSIN HYDROCHLORIDE,2,Not Control,2307230.3,2276645.3000000003,30585
4069,51672,PHENYTOIN,125,Not Control,973522.3200000001,961544.03,11978.289999999999
4070,51672,CETIRIZINE HYDROCHLORIDE,1,Not Control,2563001.65,2552833.35,10168.3
4074,51672,HYDROCORTISONE BUTYRATE,1,Not Control,101374.23,99820.82,1553.4099999999999
4075,00781,NA,NA,Not Control,496894.75,492522.58,4372.17
4077,NA,NA,NA,NA,166.70999999999998,141.70999999999998,25
4078,NA,NA,NA,NA,143.5,85.5,58
4079,51672,DESONIDE,0.5,Not Control,161814.69,157809.1,4005.5899999999997
4080,00378,DEXMETHYLPHENIDATE HYDROCHLORIDE,5,CII,1097975.13,1039156.99,58818.14
4081,51672,CLINDAMYCIN PHOSPHATE,10,Not Control,3409914.34,3267667.25,142247.09
4082,00378,DEXMETHYLPHENIDATE HYDROCHLORIDE,15,CII,1936393.82,1811318.05,125075.77
4083,00378,DEXMETHYLPHENIDATE HYDROCHLORIDE,20,CII,2369738.62,2257493.4899999998,112245.13
4084,NA,NA,NA,NA,2220833.6,2125658.08,95175.52
4085,00378,DEXMETHYLPHENIDATE HYDROCHLORIDE,40,CII,4847794.84,4567623.81,280171.02999999997
4086,00536,DOCUSATE SODIUM; SENNOSIDES A AND B,50; 8.6,Not Control,419091.35,409074.31,10017.04
4088,00536,CETIRIZINE HYDROCHLORIDE,10,Not Control,105308.65,103492.6,1816.05
4089,00536,BENZOYL PEROXIDE,50,Not Control,1848.42,1848.42,0
4090,00409,ZINC CHLORIDE,1,Not Control,511767.76,511228.05,539.7099999999999
4091,51672,ONDANSETRON HYDROCHLORIDE,4,Not Control,428986.27,423704.53,5281.74
4092,00409,CUPRIC CHLORIDE,0.4,Not Control,1629863.84,1629267.16,596.68
4093,00409,CHROMIC CHLORIDE,4,Not Control,359551.92000000004,359368.48000000004,183.44
4093,00409,CHROMIC CHLORIDE,4,Not Control,359551.92000000004,359368.48000000004,183.44
4096,00172,BACLOFEN,10,Not Control,3033017.27,2967187.92,65829.35
4097,00172,BACLOFEN,20,Not Control,2533523.9699999997,2473595.85,59928.12
4100,NA,NA,NA,NA,25373.13,25314.73,58.4
4102,00574,GENTAMICIN SULFATE,3,Not Control,6528.53,6485.9400000000005,42.59
4105,00378,ABACAVIR SULFATE,300,Not Control,259362.56,259100.21,262.35
4110,00378,FELBAMATE,400,Not Control,644320.42,606931.87,37388.549999999996
4111,51672,PHENYTOIN SODIUM,100,Not Control,3677902.29,3603027.64,74874.65
4112,00603,ISOSORBIDE MONONITRATE,120,Not Control,135078.64,130464.52,4614.12
4113,60574,PALIVIZUMAB,100,Not Control,212644883.82,207156064.96,5488818.859999999
4114,60574,PALIVIZUMAB,50,Not Control,60661226.83,58670762.31,1990464.52
4115,00002,OLANZAPINE,5,Not Control,275768.36,264392.74,11375.62
4116,51672,METRONIDAZOLE,7.5,Not Control,466991.2,460984.29,6006.91
4117,51672,NYSTATIN,100000,Not Control,1672863.3900000001,1646716.19,26147.2
4118,51672,FLUOROURACIL,50,Not Control,164304.3,162594.07,1710.23
4119,00006,HUMAN PAPILLOMAVIRUS TYPE 6 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 16 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN,30; 40; 60; 40; 20; 20; 20; 20; 20,Not Control,8225.03,8225.03,0
4120,00054,CALCIUM CARBONATE,1250,Not Control,96526.07,92198.15000000001,4327.92
4121,00006,HUMAN PAPILLOMAVIRUS TYPE 6 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 16 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN; HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN,30; 40; 60; 40; 20; 20; 20; 20; 20,Not Control,2155.66,2155.66,0
4122,00378,ALBUTEROL SULFATE,4,Not Control,139750.11,136801.16999999998,2948.94
4123,51672,CARBAMAZEPINE,100,Not Control,108345.74,106851.98,1493.76
4124,51672,CARBAMAZEPINE,200,Not Control,2637899.34,2558568.52,79330.81999999999
4125,00093,PENICILLIN V POTASSIUM,125,Not Control,3204074.24,3129400.81,74673.43
4127,00093,PENICILLIN V POTASSIUM,250,Not Control,1136830.16,1128954.19,7875.97
4128,00591,TESTOSTERONE CYPIONATE,200,CIII,187594.41,181810,5784.41
4130,51672,LAMOTRIGINE,25,Not Control,336959.02999999997,327765.34,9193.69
4131,51672,LAMOTRIGINE,100,Not Control,483049.52999999997,471174.21,11875.32
4132,51672,LAMOTRIGINE,150,Not Control,219480.51,214188.85,5291.66
4133,51672,LAMOTRIGINE,200,Not Control,349684.25,334218.66000000003,15465.59
4136,00093,CEFDINIR MONOHYDRATE,125,Not Control,185371.21,184159.04,1212.17
4137,00093,CEFDINIR MONOHYDRATE,250,Not Control,772204.85,762664.02,9540.83
4139,00007,CARVEDILOL,3.125,Not Control,1805.8899999999999,1564.1399999999999,241.75
4140,00378,DISULFIRAM,250,Not Control,279849.14,273433.36,6415.78
4141,00378,DISULFIRAM,500,Not Control,108185.29000000001,106891.86,1293.43
4142,00024,DRONEDARONE,400,Not Control,3465500.63,3356149.6599999997,109350.97
4144,00574,NEOMYCIN SULFATE; POLYMYXIN B SULFATE; BACITRACIN ZINC; HYDROCORTISONE ACETATE,3.5; 10000; 400; 10,Not Control,4074.02,4056.52,17.5
4145,51672,IMIQUIMOD,50,Not Control,606108.08,590305.82,15802.26
4146,00093,LEVALBUTEROL HYDROCHLORIDE,0.63,Not Control,1785362.56,1713350.6099999999,72011.95
4147,00065,BRINZOLAMIDE; BRIMONIDINE TARTRATE,10; 2,Not Control,1121881.51,1087624.68,34256.83
4148,00093,LEVALBUTEROL HYDROCHLORIDE,1.25,Not Control,887512.65,828020.12,59492.53
4150,00093,AMOXICILLIN,125,Not Control,240852.56,239865.11000000002,987.45
4151,00378,TRAMADOL HYDROCHLORIDE,50,CIV,922187.65,893989.1799999999,28198.469999999998
4152,00378,TRAMADOL HYDROCHLORIDE,100,CIV,89315.6,84354.9,4960.700000000001
4153,00378,TRAMADOL HYDROCHLORIDE,200,CIV,64467.24,56664.17,7803.07
4154,51672,CALCIPOTRIENE,0.05,Not Control,1323011.39,1304091.21,18920.18
4155,00093,AMOXICILLIN,250,Not Control,4666682.9,4644231.62,22451.28
4160,00093,AMOXICILLIN,200,Not Control,830940.35,823457.09,7483.26
4161,00093,AMOXICILLIN,400,Not Control,19061592.38,18920114.91,141477.47
4162,00378,ATOVAQUONE; PROGUANIL HYDROCHLORIDE,250; 100,Not Control,103447.87,56545.020000000004,46902.85
4165,00002,RALOXIFENE HYDROCHLORIDE,60,Not Control,47432.85,46635.18,797.67
4170,00603,POTASSIUM BICARBONATE,25,Not Control,9138.89,8932.63,206.26
4175,00093,CEPHALEXIN,125,Not Control,473923.3,471724.04,2199.2599999999998
4177,00093,CEPHALEXIN,250,Not Control,7599010.72,7515185.7700000005,83824.95
4178,NA,NA,NA,NA,66.14,62.49,3.65
4179,00054,DEXAMETHASONE,0.5,Not Control,33268.11,32591.59,676.52
4180,00054,DEXAMETHASONE,0.75,Not Control,74851.06,72807.64,2043.42
4181,00054,DEXAMETHASONE,1,Not Control,124582.04,120623.55,3958.49
4182,00054,DEXAMETHASONE,1.5,Not Control,14172.210000000001,12042.66,2129.5499999999997
4183,00054,DEXAMETHASONE,2,Not Control,287119.61,279829.05,7290.56
4184,00054,DEXAMETHASONE,4,Not Control,652464.53,632390.28,20074.25
4186,00054,DEXAMETHASONE,6,Not Control,46468.35,44824,1644.35
4190,00069,SILDENAFIL CITRATE,20,Not Control,466317.41000000003,459321.11,6996.3
4200,39822,ROCURONIUM BROMIDE,10,Not Control,71182.89,71163.89,19
4201,00517,HYDROXYZINE HYDROCHLORIDE,25,Not Control,2593935.04,1654778.3499999999,939156.69
4202,00378,MYCOPHENOLIC ACID,360,Not Control,4411623,3371026.53,1040596.47
4207,00007,TOPOTECAN HYDROCHLORIDE,1,Not Control,224396.14,224380.49,15.65
4209,00603,LISINOPRIL,2.5,Not Control,36178.53,35219.229999999996,959.3
4210,00603,LISINOPRIL,5,Not Control,188831.7,185428.74,3402.96
4211,00115,MIDODRINE HYDROCHLORIDE,2.5,Not Control,157364.13,137040.29,20323.84
4212,00603,LISINOPRIL,20,Not Control,105277.90000000001,103710.06,1567.84
4213,00603,LISINOPRIL,30,Not Control,14023.43,13807.25,216.18
4214,00603,LISINOPRIL,40,Not Control,47606.37,46119.21,1487.16
4215,NA,NA,NA,NA,10657.52,10654.52,3
4217,NA,NA,NA,NA,4061.59,1001.82,3059.77
4218,NA,NA,NA,NA,419.51,263.75,155.76
4219,00054,METHADONE HYDROCHLORIDE,10,CII,234.67,217.23,17.44
4220,00069,SILDENAFIL CITRATE,100,Not Control,128009.35999999999,124572.04,3437.32
4222,00115,MIDODRINE HYDROCHLORIDE,5,Not Control,49236.49,47197.200000000004,2039.29
4224,NA,NA,NA,NA,1025.24,1025.24,0
4225,NA,NA,NA,NA,5780.71,4817.11,963.6
4226,NA,NA,NA,NA,2243.32,2242.32,1
4228,NA,NA,NA,NA,2684.19,2675.99,8.2
4229,00006,PHLEUM PRATENSE POLLEN,2800,Not Control,229191.7,222920.79,6270.91
4230,NA,NA,NA,NA,3740.9300000000003,3740.9300000000003,0
4231,00378,DESVENLAFAXINE SUCCINATE,100,Not Control,181613.15,177612.47,4000.68
4232,00093,BUMETANIDE,0.5,Not Control,11025.95,10864.74,161.21
4233,00093,BUMETANIDE,1,Not Control,124573.93,121825.72,2748.21
4234,00093,BUMETANIDE,2,Not Control,69288.79,69043.39,245.4
4235,00093,NADOLOL,20,Not Control,36704.26,36644.47,59.79
4236,00093,NADOLOL,40,Not Control,13813.14,13740.86,72.28
4237,00093,NADOLOL,80,Not Control,7382.530000000001,7320.63,61.900000000000006
4239,00703,CARBOPLATIN,10,Not Control,1011092.69,297809.24,713283.45
4239,00703,CARBOPLATIN,10,Not Control,1011092.69,297809.24,713283.45
4241,00228,CLONIDINE HYDROCHLORIDE,0.1,Not Control,6867297.96,6526865.77,340432.19
4244,00703,CARBOPLATIN,10,Not Control,325445.98,57592.79,267853.19
4244,00703,CARBOPLATIN,10,Not Control,325445.98,57592.79,267853.19
4246,00603,LORAZEPAM,0.5,CIV,324910.77,207137.28,117773.49
4247,00603,LORAZEPAM,1,CIV,200437.49,194532.57,5904.92
4248,00603,LORAZEPAM,2,CIV,1440591.12,458499.73,982091.39
4250,00378,DOXEPIN HYDROCHLORIDE,50,Not Control,2088898.57,2045547.6500000001,43350.92
4251,00378,LAMOTRIGINE,25,Not Control,3092.18,3009.19,82.99
4252,00378,LAMOTRIGINE,100,Not Control,53610.23,49246.97,4363.26
4253,00378,LAMOTRIGINE,150,Not Control,390.65,376.04999999999995,14.6
4254,00378,LAMOTRIGINE,200,Not Control,280311.16,248748.63,31562.530000000002
4256,00944,NA,NA,Not Control,1517074,1488789.6600000001,28284.34
4258,00944,NA,NA,Not Control,8661275.74,7913988.33,747287.41
4261,NA,NA,NA,NA,3033.33,3033.33,0
4270,00228,MORPHINE SULFATE,15,CII,204708.45,199750.15,4958.3
4271,00228,MORPHINE SULFATE,30,CII,330860.83,325258.27,5602.56
4273,00065,OLOPATADINE HYDROCHLORIDE,7,Not Control,8610929.4,8467897.1,143032.3
4274,00904,DIPHENHYDRAMINE HYDROCHLORIDE,25,Not Control,14458.46,14458.46,0
4275,00378,VALACYCLOVIR HYDROCHLORIDE,500,Not Control,2024317.75,1974329.6,49988.15
4276,00409,LIDOCAINE HYDROCHLORIDE,10,Not Control,2784930.98,2338317.93,446613.05
4277,00409,LIDOCAINE HYDROCHLORIDE,20,Not Control,468945.36,271988.94,196956.42
4278,00409,LIDOCAINE HYDROCHLORIDE,5,Not Control,1285.55,1270.83,14.72
4279,00409,LIDOCAINE HYDROCHLORIDE,10,Not Control,164195.99,160375.55,3820.44
4282,00409,LIDOCAINE HYDROCHLORIDE,20,Not Control,367324.43,264599.66000000003,102724.77
4283,00409,LIDOCAINE HYDROCHLORIDE,40,Not Control,12298.130000000001,4894.8,7403.33
4290,00023,ALCAFTADINE,2.5,Not Control,237085.41,231329.71,5755.7
4297,00054,FUROSEMIDE,20,Not Control,341463.52,332981.16,8482.36
4299,00054,FUROSEMIDE,40,Not Control,437615.72000000003,426057.17,11558.550000000001
4300,00456,FOSFOMYCIN TROMETHAMINE,3,Not Control,334647.89,323349.48,11298.41
4301,00054,FUROSEMIDE,80,Not Control,77687,75864.66,1822.34
4304,NA,NA,NA,NA,1162.28,1115.24,47.04
4306,00536,CALCIUM POLYCARBOPHIL,625,Not Control,266776.81,265190,1586.81
4307,00023,CARBOXYMETHYLCELLULOSE SODIUM; GLYCERIN; POLYSORBATE 80,5; 10; 5,Not Control,59950.82,59679.27,271.55
4311,00228,MORPHINE SULFATE,60,CII,308878.45,306019,2859.4500000000003
4317,00074,PARICALCITOL,1,Not Control,8096.29,7907.889999999999,188.4
4323,00228,MORPHINE SULFATE,100,CII,181261.02,179381.46,1879.56
4324,00085,POSACONAZOLE,100,Not Control,11091455.03,10679947.58,411507.45
4330,00052,ETONOGESTREL,68,Not Control,45845841.85,44190298.49,1655543.36
4331,00085,POSACONAZOLE,18,Not Control,94283.57,94283.57,0
4332,00409,VANCOMYCIN HYDROCHLORIDE,500,Not Control,396449.95,152777.03,243672.91999999998
4333,00085,MOMETASONE FUROATE,100,Not Control,5257984.8,5213907.649999999,44077.15
4334,00085,MOMETASONE FUROATE,200,Not Control,2622560.86,2605474.7800000003,17086.079999999998
4339,00074,NA,NA,Not Control,564307729.07,557563849.29,6743879.78
4341,00074,LEVOTHYROXINE SODIUM,25,Not Control,701748.59,688989.46,12759.13
4345,00067,SCOPOLAMINE,1,Not Control,977148.9,915415.97,61732.93
4346,NA,NA,NA,NA,35698.770000000004,34287,1411.77
4347,00085,NA,NA,Not Control,210464,210161.79,302.21
4350,00085,NA,NA,Not Control,211084.01,209809.12,1274.89
4351,00185,ISONIAZID,100,Not Control,68834.77,68834.77,0
4352,00085,NA,NA,Not Control,122745.08,84793.25,37951.83
4357,00172,RANITIDINE HYDROCHLORIDE,150,Not Control,47958.03,47305.88,652.15
4358,00172,RANITIDINE HYDROCHLORIDE,300,Not Control,7977.62,7886.87,90.75
4359,00093,CLOZAPINE,25,Not Control,708451.77,689257.34,19194.43
4362,60505,LINEZOLID,600,Not Control,188436.08,187202.76,1233.3200000000002
4364,00172,LABETALOL HYDROCHLORIDE,100,Not Control,20847.129999999997,20486.02,361.11
4365,00172,LABETALOL HYDROCHLORIDE,200,Not Control,41560.64,41366.2,194.44
4366,00172,LABETALOL HYDROCHLORIDE,300,Not Control,45563.13,45514.53,48.6
4372,NA,NA,NA,NA,12542.720000000001,12535.17,7.55
4375,00591,DARIFENACIN HYDROBROMIDE,7.5,Not Control,116910.4,114130.07,2780.33
4378,00074,CISATRACURIUM BESYLATE,2,Not Control,14285.48,6953.4,7332.08
4378,00074,CISATRACURIUM BESYLATE,2,Not Control,14285.48,6953.4,7332.08
4380,00591,DARIFENACIN HYDROBROMIDE,15,Not Control,171520.82,163159.66,8361.16
4390,00378,FENOFIBRATE,40,Not Control,26175.72,25997.71,178.01
4391,00378,FENOFIBRATE,120,Not Control,305188.9,302511.95,2676.95
4400,00185,TIZANIDINE HYDROCHLORIDE,4,Not Control,607801.36,599646.6799999999,8154.68
4401,00037,PENICILLAMINE,250,Not Control,230554.75,208342.79,22211.96
4402,00703,VINCRISTINE SULFATE,1,Not Control,240539.11,10317.47,230221.63999999998
4404,00093,CLOZAPINE,50,Not Control,515022.22,496331.77999999997,18690.44
4405,00093,CLOZAPINE,200,Not Control,2663219.61,2602228.25,60991.36
4406,NA,NA,NA,NA,1733.43,1007.03,726.4000000000001
4408,NA,NA,NA,NA,1276.47,1066.79,209.68
4409,NA,NA,NA,NA,1004.23,732.5,271.73
4411,00115,DANTROLENE SODIUM,25,Not Control,364029.18,340153.61,23875.57
4412,00703,VINCRISTINE SULFATE,1,Not Control,535838.99,85370.39,450468.6
4415,00378,FLURAZEPAM HYDROCHLORIDE,15,CIV,771766.62,760073.77,11692.85
4416,00185,METFORMIN HYDROCHLORIDE,500,Not Control,138180.9,135802.39,2378.5099999999998
4420,00002,OLANZAPINE,20,Not Control,1460062.42,1438060.6,22001.82
4422,00115,DANTROLENE SODIUM,50,Not Control,306697.64,289400.77,17296.87
4430,00378,FLURAZEPAM HYDROCHLORIDE,30,CIV,92384.36,91126.32,1258.04
4431,NA,NA,NA,NA,125125.8,6286.59,118839.20999999999
4432,00703,IRINOTECAN HYDROCHLORIDE,40,Not Control,52512.619999999995,22380.7,30131.920000000002
4432,00703,IRINOTECAN HYDROCHLORIDE,40,Not Control,52512.619999999995,22380.7,30131.920000000002
4433,00115,DANTROLENE SODIUM,100,Not Control,248446.22,232092.43,16353.79
4434,00703,IRINOTECAN HYDROCHLORIDE,100,Not Control,150910.43,76940.61,73969.81999999999
4434,00703,IRINOTECAN HYDROCHLORIDE,100,Not Control,150910.43,76940.61,73969.81999999999
4440,59762,METHYLPREDNISOLONE,4,Not Control,726506.91,717575.33,8931.58
4443,00093,GABAPENTIN,600,Not Control,3047781.09,2943076.31,104704.78
4444,00093,GABAPENTIN,800,Not Control,2398892.39,2314619.79,84272.6
4445,00536,PSYLLIUM HUSK,3.4,Not Control,124566.28,121916.58,2649.7000000000003
4450,NA,NA,NA,NA,11890.62,11805.54,85.08
4451,NA,NA,NA,NA,3980.35,3743.14,237.21
4453,00002,OLANZAPINE,5,Not Control,105872.04000000001,100491.27,5380.7699999999995
4454,00002,OLANZAPINE,10,Not Control,193366.03,192781.73,584.3
4455,00002,OLANZAPINE,15,Not Control,118156.48000000001,118117.57999999999,38.9
4456,00074,SEVOFLURANE,250,Not Control,426356.19,410190.84,16165.35
4456,00074,SEVOFLURANE,250,Not Control,426356.19,410190.84,16165.35
4460,00264,SOYBEAN OIL,20,Not Control,180735.82,179174.77,1561.05
4462,00002,TADALAFIL,5,Not Control,1253230.95,1247926.58,5304.37
4463,00002,TADALAFIL,10,Not Control,79850.95,77273.88,2577.07
4464,00002,TADALAFIL,20,Not Control,239335.29,238639.03,696.26
4465,00002,TADALAFIL,2.5,Not Control,12681.95,12673.3,8.65
4472,00378,MYCOPHENOLATE MOFETIL,500,Not Control,3455.65,3455.65,0
4485,00603,METHOCARBAMOL,500,Not Control,612275.41,598016.68,14258.73
4486,00603,METHOCARBAMOL,750,Not Control,675019.98,660578.49,14441.49
4491,00023,CARBOXYMETHYLCELLULOSE SODIUM; GLYCERIN; POLYSORBATE 80,5; 10; 5,Not Control,10998.92,10933.67,65.25
4496,00054,LEUCOVORIN CALCIUM,5,Not Control,95026.66,84991.27,10035.39
4497,00054,LEUCOVORIN CALCIUM,10,Not Control,505086.76,419804.16000000003,85282.6
4498,00054,LEUCOVORIN CALCIUM,15,Not Control,167208.33,152483.98,14724.35
4499,00054,LEUCOVORIN CALCIUM,25,Not Control,488953.87,435782.82,53171.05
4501,NA,NA,NA,NA,1991.71,1991.71,0
4502,60505,ROSUVASTATIN CALCIUM,5,Not Control,2764071.3000000003,799122.93,1964948.3699999999
4503,60505,ROSUVASTATIN CALCIUM,10,Not Control,550748.69,542351.97,8396.72
4504,60505,ROSUVASTATIN CALCIUM,20,Not Control,651805.99,643131.37,8674.62
4505,60505,ROSUVASTATIN CALCIUM,40,Not Control,507994.64,501641.42,6353.22
4513,00378,AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM TRIHYDRATE,5; 10,Not Control,1383.23,1378.23,5
4517,00378,AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM TRIHYDRATE,10; 10,Not Control,2451.4,2431.45,19.95
4518,00378,AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM TRIHYDRATE,10; 20,Not Control,2584.47,2578.47,6
4519,00378,AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM TRIHYDRATE,10; 40,Not Control,2148.67,2145.67,3
4522,00003,ELOTUZUMAB,400,Not Control,208826.55,156860.34,51966.21
4527,00054,LITHIUM CARBONATE,300,Not Control,870554.96,849555.5,20999.46
4529,00228,DONEPEZIL HYDROCHLORIDE,23,Not Control,3292.36,3292.36,0
4532,00378,DOXYCYCLINE HYCLATE,100,Not Control,89421.73,89191.70999999999,230.01999999999998
4533,00378,DOXYCYCLINE HYCLATE,200,Not Control,91279.9,78650.87999999999,12629.02
4534,00536,DIMETHICONE,125,Not Control,214.51,214.51,0
4535,00378,DOXYCYCLINE HYCLATE,50,Not Control,53847.02,50704.03,3142.99
4537,59762,MEDROXYPROGESTERONE ACETATE,150,Not Control,26701664.87,25726039.36,975625.51
4538,00054,METHADONE HYDROCHLORIDE,40,CII,15902929.93,15620416.93,282513
4540,00536,SODIUM BICARBONATE,325,Not Control,29.73,29.73,0
4541,00378,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,1.25; 1.25; 1.25; 1.25,CII,1091292.59,1072860.78,18431.81
4542,00378,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,1.875; 1.875; 1.875; 1.875,CII,88008.62,86726.16,1282.46
4543,00378,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,2.5; 2.5; 2.5; 2.5,CII,1020762.66,998043.91,22718.75
4544,00378,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,3.125; 3.125; 3.125; 3.125,CII,39112.52,37553.21,1559.31
4545,00378,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,3.75; 3.75; 3.75; 3.75,CII,802154.51,786804.51,15350
4546,00378,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,5; 5; 5; 5,CII,1961955.31,1909964.3499999999,51990.96
