Product.Code,Labeler.Code,Substance.Name,Strength,DEA.Schedule,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed
3064,00228,DEXTROAMPHETAMINE SACCHARATE; AMPHETAMINE ASPARTATE MONOHYDRATE; DEXTROAMPHETAMINE SULFATE; AMPHETAMINE SULFATE,6.25; 6.25; 6.25; 6.25,CII,15210880.95,14740574.86,470306.09
3065,00378,FENOFIBRATE,48,Not Control,789459.7,779977.48,9482.22
3066,00378,FENOFIBRATE,145,Not Control,8074987.75,7984270.25,90717.5
3067,NA,NA,NA,NA,20212.21,19878.920000000002,333.29
3068,00054,ALPRAZOLAM,1,CIV,44317.48,43395.25,922.23
3069,00074,DILTIAZEM HYDROCHLORIDE,420,Not Control,3095.51,3095.51,0
3070,59762,AZITHROMYCIN DIHYDRATE,500,Not Control,3267509.01,3177164.82,90344.19
3071,NA,NA,NA,NA,410.51,340.21,70.3
3073,00009,METHYLPREDNISOLONE ACETATE,40,Not Control,1276877.5,975235.18,301642.32
3073,00009,METHYLPREDNISOLONE ACETATE,40,Not Control,1276877.5,975235.18,301642.32
3074,00074,NIACIN,500,Not Control,10525996.46,10343628.78,182367.68
3075,00378,CLOMIPRAMINE HYDROCHLORIDE,75,Not Control,4528143.9,4410624.18,117519.72
3078,00603,CYCLOBENZAPRINE HYDROCHLORIDE,5,Not Control,3838089.75,3731626.72,106463.03
3079,00603,CYCLOBENZAPRINE HYDROCHLORIDE,10,Not Control,13598498.61,13131398.16,467100.45
3080,00074,NIACIN,1000,Not Control,10379969.08,10189427.709999999,190541.37
3083,00228,ALPRAZOLAM,0.5,CIV,105226.24,99819.47,5406.77
3084,00228,ALPRAZOLAM,1,CIV,311082.8,301436.06,9646.74
3085,00781,TRIAMCINOLONE HEXACETONIDE,20,Not Control,89540.82,74125.69,15415.13
3086,00228,ALPRAZOLAM,3,CIV,5097437.99,4966769.12,130668.87
3087,00228,ALPRAZOLAM,2,CIV,463997.16,453026.12,10971.04
3090,00054,BUTORPHANOL TARTRATE,10,CIV,1006605.36,987845.23,18760.13
3091,00228,MORPHINE SULFATE,60,CII,128171.32,127171.64,999.68
3092,00228,MORPHINE SULFATE,90,CII,115404.27,114201.81999999999,1202.45
3093,00228,MORPHINE SULFATE,120,CII,218673.37,218161.38999999998,511.98
3097,60505,RISEDRONATE SODIUM,150,Not Control,259741.82,257452.86000000002,2288.96
3099,00781,OXACILLIN SODIUM,1,Not Control,10805.8,10805.8,0
3100,NA,NA,NA,NA,130705.67,125509.26,5196.41
3101,00781,OXACILLIN SODIUM,2,Not Control,349485.45999999996,344898.17,4587.29
3103,00264,CEFAZOLIN SODIUM,1,Not Control,4240587.25,2027717,2212870.25
3104,00777,FLUOXETINE HYDROCHLORIDE,10,Not Control,335754.35000000003,284207.65,51546.7
3105,00264,CEFAZOLIN SODIUM,2,Not Control,5685204.64,4277242.42,1407962.22
3107,00093,AMOXICILLIN,250,Not Control,2328231.39,2174369.91,153861.48
3109,00093,AMOXICILLIN,500,Not Control,10193898.26,9652006.88,541891.38
3110,59762,AZITHROMYCIN DIHYDRATE,100,Not Control,15418660.59,15285331.52,133329.07
3111,60505,OLANZAPINE,5,Not Control,1093178.6400000001,1071242.84,21935.8
3112,60505,OLANZAPINE,7.5,Not Control,349621.69,345718.41,3903.28
3113,60505,OLANZAPINE,10,Not Control,3107991.43,3079477.13,28514.3
3114,60505,OLANZAPINE,15,Not Control,2085340.97,2063642.8599999999,21698.11
3116,NA,NA,NA,NA,49025.439999999995,48431.04,594.4
3117,00054,CALCIUM CARBONATE,1250,Not Control,604005.32,592720.2,11285.12
3119,NA,NA,NA,NA,176033.95,175228.58,805.37
3120,00069,AZITHROMYCIN DIHYDRATE,200,Not Control,21949683.28,21521705.35,427977.93
3121,00378,REPAGLINIDE,0.5,Not Control,677679.37,671387.3,6292.07
3122,00093,NORETHINDRONE ACETATE; ETHINYL ESTRADIOL,1; 5,Not Control,4168439.49,4076774.08,91665.41
3123,00093,DICLOXACILLIN SODIUM,250,Not Control,1324914.67,1282772.75,42141.92
3124,00009,CLINDAMYCIN PHOSPHATE,150,Not Control,29755.03,22779.2,6975.83
3125,00093,DICLOXACILLIN SODIUM,500,Not Control,7947436.57,7788950.31,158486.26
3126,00781,NAFCILLIN SODIUM,10,Not Control,3966438.85,3888186.29,78252.56
3127,00093,DISOPYRAMIDE PHOSPHATE,100,Not Control,19366.44,18912.23,454.21000000000004
3128,00591,PROGESTERONE,50,Not Control,99680.92,97781.79000000001,1899.13
3129,00093,DISOPYRAMIDE PHOSPHATE,150,Not Control,55146.53,51893.42,3253.11
3130,00069,AZITHROMYCIN DIHYDRATE,200,Not Control,11219861.55,11078336.8,141524.75
3131,00781,METHYLPREDNISOLONE ACETATE,40,Not Control,11224.74,9036.73,2188.01
3132,60505,QUETIAPINE FUMARATE,50,Not Control,2524652.72,2477542.36,47110.36
3133,60505,QUETIAPINE FUMARATE,100,Not Control,6970130.29,6742961.72,227168.57
3134,00093,NA,NA,Not Control,13895989.16,13699224.23,196764.93
3135,60505,QUETIAPINE FUMARATE,200,Not Control,4199288.54,4144347.75,54940.79
3136,00781,METHYLPREDNISOLONE ACETATE,40,Not Control,48126.65,14814.7,33311.95
3137,60505,QUETIAPINE FUMARATE,300,Not Control,4334314.21,4270526.47,63787.74
3138,00591,NIZATIDINE,300,Not Control,115571.22,108634.84999999999,6936.37
3139,60505,QUETIAPINE FUMARATE,400,Not Control,2357458.75,2323810.19,33648.56
3140,00069,AZITHROMYCIN DIHYDRATE,200,Not Control,18533821.55,18319102.57,214718.98
3141,00143,DOXYCYCLINE HYCLATE,50,Not Control,1246965.5,1222803.42,24162.079999999998
3142,00143,DOXYCYCLINE HYCLATE,100,Not Control,29600703.21,29201379.03,399324.18
3143,00264,CEFTAZIDIME,1,Not Control,43905.780000000006,1798.44,42107.34
3145,00093,CEPHALEXIN,250,Not Control,2915682.17,2840002.53,75679.64
3147,00093,CEPHALEXIN,500,Not Control,15551433.74,15099531.92,451901.82
3148,NA,NA,NA,NA,9381,9381,0
3150,00781,CISATRACURIUM BESYLATE,2,Not Control,288134.88,175050.43,113084.45
3151,NA,NA,NA,NA,19802.77,19573.26,229.51
3153,00264,CEFTRIAXONE SODIUM,1,Not Control,2188508.99,1640189.17,548319.82
3154,NA,NA,NA,NA,3965791.48,3934352.2600000002,31439.22
3155,00228,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE DIHYDRATE,8; 2,CIII,66804939.050000004,66419044.45,385894.6
3157,NA,NA,NA,NA,664.32,664.32,0
3159,00591,URSODIOL,300,Not Control,13721371.77,13423311.8,298059.97000000003
3160,60505,LOSARTAN POTASSIUM,25,Not Control,4308279.26,4126184.41,182094.85
3161,60505,LOSARTAN POTASSIUM,50,Not Control,1006712.68,945811.18,60901.5
3162,00603,FOLIC ACID,1,Not Control,13180432.55,12952061.129999999,228371.42
3164,00781,OCTREOTIDE ACETATE,1000,Not Control,17303.35,17298.35,5
3165,00093,MINOCYCLINE HYDROCHLORIDE,50,Not Control,1025605.35,1002043.01,23562.34
3167,00093,MINOCYCLINE HYDROCHLORIDE,100,Not Control,4467719.33,4369902.93,97816.4
3169,00781,SUMATRIPTAN SUCCINATE,4,Not Control,1243603.34,1225542.76,18060.58
3170,00781,SUMATRIPTAN SUCCINATE,4,Not Control,472041.96,452535.61,19506.35
3171,NA,NA,NA,NA,1322123.69,1283751.44,38372.25
3172,00781,SUMATRIPTAN SUCCINATE,6,Not Control,4644237.97,4575831.18,68406.79
3173,00781,SUMATRIPTAN SUCCINATE,6,Not Control,4657604.4799999995,4581547.79,76056.69
3174,00781,SUMATRIPTAN SUCCINATE,6,Not Control,710386.36,703172.5,7213.86
3175,00264,CEFOTETAN DISODIUM,2,Not Control,11794.78,11038.74,756.04
3176,00054,DEXAMETHASONE,1,Not Control,763670.46,739895.95,23774.51
3177,00054,DEXAMETHASONE,0.5,Not Control,1274577.53,1261765.5,12812.03
3178,00409,LIDOCAINE HYDROCHLORIDE; EPINEPHRINE,10; 10,Not Control,1140286.88,1092899.56,47387.32
3179,00781,CEFTAZIDIME,200,Not Control,226797.07,225755.76,1041.31
3180,NA,NA,NA,NA,4711559.28,4467676.16,243883.12
3181,NA,NA,NA,NA,2033260.1,1958091.6,75168.5
3182,00409,LIDOCAINE HYDROCHLORIDE; EPINEPHRINE,20; 10,Not Control,39623.49,35723.340000000004,3900.1499999999996
3183,00409,LIDOCAINE HYDROCHLORIDE; EPINEPHRINE,20; 5,Not Control,4138.14,4008.46,129.68
3185,00054,DIAZEPAM,5,CIV,400026.43,371130.12,28896.31
3187,00781,VANCOMYCIN HYDROCHLORIDE,500,Not Control,1727.44,1692.94,34.5
3188,00054,DIAZEPAM,5,CIV,3044367.91,2866164.09,178203.82
3189,00143,LITHIUM CARBONATE,300,Not Control,74416.98,72649.52,1767.46
3190,00049,VORICONAZOLE,10,Not Control,214319.3,213681.43,637.87
3190,00049,VORICONAZOLE,10,Not Control,214319.3,213681.43,637.87
3190,00049,VORICONAZOLE,10,Not Control,214319.3,213681.43,637.87
3191,NA,NA,NA,NA,2865.06,2851.06,14
3192,NA,NA,NA,NA,1006.94,946.94,60
3193,00093,KETOPROFEN,50,Not Control,1028486.8099999999,991151.63,37335.18
3194,00054,DIPHENOXYLATE HYDROCHLORIDE; ATROPINE SULFATE,2.5; .025,CV,587739.71,576175.23,11564.48
3195,00093,KETOPROFEN,75,Not Control,704292.76,608992.17,95300.59
3196,00093,CEFADROXIL,500,Not Control,2238715.83,2196008.87,42706.96
3197,00591,TERCONAZOLE,8,Not Control,6112603.72,6046501.93,66101.79
3198,00591,FENTANYL,25,CII,3587624.89,3514320.79,73304.1
3200,00264,LYSINE ACETATE; LEUCINE; PHENYLALANINE; VALINE; ISOLEUCINE; METHIONINE; THREONINE; TRYPTOPHAN; ALANINE; ARGININE; GLYCINE; HISTIDINE; PROLINE; GLUTAMIC ACID; SERINE; ASPARTIC ACID; TYROSINE,1.18; 1.04; 1.04; 960; 749; 749; 749; 250; 2.17; 1.47; 1.04; 894; 894; 749; 592; 434; 39,Not Control,385900.06,379223.42,6676.64
3201,NA,NA,NA,NA,13304.74,13304.74,0
3202,00591,HYDROCODONE BITARTRATE; ACETAMINOPHEN,5; 325,CII,39369896.12,37575499.8,1794396.32
3203,NA,NA,NA,NA,169567.53,160578.33,8989.2
3204,00591,PODOFILOX,5,Not Control,1569737.48,1556528.16,13209.32
3205,00023,BIMATOPROST,0.1,Not Control,31273104.3,29871083.98,1402020.32
3206,00591,PIOGLITAZONE HYDROCHLORIDE,30,Not Control,1541264.56,1467104.4,74160.16
3207,00591,PIOGLITAZONE HYDROCHLORIDE,45,Not Control,854843.4,810755.29,44088.11
3208,00781,CEFTRIAXONE SODIUM,1,Not Control,3903462.14,3364680.13,538782.01
3209,00781,CEFTRIAXONE SODIUM,2,Not Control,385803.56,383875.3,1928.26
3210,00456,MEMANTINE HYDROCHLORIDE,10,Not Control,55967557.18,52751664.95,3215892.23
3211,00469,MICAFUNGIN SODIUM,20,Not Control,7214131.05,7196649.83,17481.22
3211,00469,MICAFUNGIN SODIUM,20,Not Control,7214131.05,7196649.83,17481.22
3212,00591,FENTANYL,50,CII,6526815.6,6436744.95,90070.65
3213,00591,FENTANYL,75,CII,6695958.28,6598101.04,97857.24
3214,00591,FENTANYL,100,CII,12557430.39,12349676.65,207753.74
3215,00603,DIAZEPAM,10,CIV,1370448.46,1307524.39,62924.07
3218,00536,ACETAMINOPHEN,500,Not Control,369733.88,359634.8,10099.08
3219,00591,BUTALBITAL; ASPIRIN; CAFFEINE,50; 325; 40,CIII,1373247.34,1354929.58,18317.76
3220,00591,BUTALBITAL; ACETAMINOPHEN; CAFFEINE; CODEINE PHOSPHATE,50; 325; 40; 30,CIII,1152510.9,1134973.44,17537.46
3221,00591,TESTOSTERONE ENANTHATE,200,CIII,71008.06,65103.090000000004,5904.97
3222,00591,ORPHENADRINE CITRATE,30,Not Control,1342681.51,1289588.71,53092.8
3223,NA,NA,NA,NA,3579954.36,3500328.61,79625.75
3224,00781,ENOXAPARIN SODIUM,100,Not Control,19763445.31,18307416.91,1456028.4000000001
3227,00002,ATOMOXETINE HYDROCHLORIDE,10,Not Control,38747713.77,36635332.910000004,2112380.86
3228,00002,ATOMOXETINE HYDROCHLORIDE,25,Not Control,108486662.99,103060336.71,5426326.28
3229,00002,ATOMOXETINE HYDROCHLORIDE,40,Not Control,148950686.88,141953861.44,6996825.44
3230,NA,NA,NA,NA,816019.76,808147.1,7872.66
3231,00536,ACETAMINOPHEN,500,Not Control,957966.72,946161.32,11805.4
3232,00002,OLANZAPINE; FLUOXETINE HYDROCHLORIDE,12; 25,Not Control,507886.89,467172.5,40714.39
3233,NA,NA,NA,NA,560962.51,548990.37,11972.14
3234,NA,NA,NA,NA,2136995.84,2060381.74,76614.1
3235,00002,DULOXETINE HYDROCHLORIDE,20,Not Control,14461773.11,14245768.48,216004.63
3236,NA,NA,NA,NA,805589.31,741092.9,64496.41
3238,00002,ATOMOXETINE HYDROCHLORIDE,18,Not Control,50472468.39,48042695.87,2429772.52
3239,00002,ATOMOXETINE HYDROCHLORIDE,60,Not Control,90183235.66,85054100.42,5129135.24
3240,00002,DULOXETINE HYDROCHLORIDE,30,Not Control,94235925.13,93333684.2,902240.93
3243,00406,HYDROMORPHONE HYDROCHLORIDE,2,CII,1938821.24,1887589.45,51231.79
3244,00406,HYDROMORPHONE HYDROCHLORIDE,4,CII,3044701.67,2973449,71252.67
3245,00781,TRIAMCINOLONE ACETONIDE,40,Not Control,45786.44,45622.94,163.5
3246,60505,FAMCICLOVIR,250,Not Control,112215.47,108880.48999999999,3334.98
3247,60505,FAMCICLOVIR,500,Not Control,206866.67,205095.36000000002,1771.31
3248,00591,VALACYCLOVIR HYDROCHLORIDE,500,Not Control,233481.75,231825.27,1656.48
3249,00406,HYDROMORPHONE HYDROCHLORIDE,8,CII,5031482.84,4944249.06,87233.78
3250,00002,ATOMOXETINE HYDROCHLORIDE,80,Not Control,74904516.22,71364991.74,3539524.48
3251,00002,ATOMOXETINE HYDROCHLORIDE,100,Not Control,26862335.48,25592995.86,1269339.62
3252,60505,LAMIVUDINE,300,Not Control,2495432.13,2461732.51,33699.62
3253,00781,AZACITIDINE,100,Not Control,3148471.02,2314462.58,834008.4400000001
3255,60505,LETROZOLE,2.5,Not Control,1616300.6,1608408.05,7892.55
3256,00591,CYCLOBENZAPRINE HYDROCHLORIDE,5,Not Control,255358.75,249464.16,5894.59
3261,00228,OXYMORPHONE HYDROCHLORIDE,7.5,CII,33957,33583.28,373.72
3262,00228,OXYMORPHONE HYDROCHLORIDE,15,CII,1705829.91,1700634.11,5195.8
3263,00228,OXYMORPHONE HYDROCHLORIDE,30,CII,134212.48,132297.95,1914.53
3264,NA,NA,NA,NA,6396.219999999999,6396.219999999999,0
3265,00131,VENLAFAXINE HYDROCHLORIDE,37.5,Not Control,521277.7,516342.76,4934.94
3266,00131,VENLAFAXINE HYDROCHLORIDE,75,Not Control,1920857.68,1757474.28,163383.4
3267,00131,VENLAFAXINE HYDROCHLORIDE,150,Not Control,4299653.95,4239459.03,60194.92
3268,00131,VENLAFAXINE HYDROCHLORIDE,225,Not Control,14084824.33,13901493.65,183330.68
3270,00002,DULOXETINE HYDROCHLORIDE,60,Not Control,288592682.24,286005684.21,2586998.03
3271,00074,NA,NA,Not Control,13523.45,13514.45,9
3272,00591,FAMCICLOVIR,250,Not Control,22821.71,20922.59,1899.1200000000001
3273,00591,FAMCICLOVIR,500,Not Control,96041.94,93440.15,2601.79
3275,60505,OLANZAPINE,5,Not Control,1483063.2,1452355.31,30707.89
3276,60505,OLANZAPINE,10,Not Control,1803906.9,1768213.84,35693.06
3277,60505,OLANZAPINE,15,Not Control,1405488.85,1386819.82,18669.03
3278,60505,OLANZAPINE,20,Not Control,2403548.6,2376050.78,27497.82
3280,60505,LEVETIRACETAM,500,Not Control,1010787.54,989301.67,21485.87
3282,NA,NA,NA,NA,355471.56,324362.28,31109.28
3283,NA,NA,NA,NA,278410.7,257113.02000000002,21297.68
3284,NA,NA,NA,NA,2966.16,2965.96,0.2
3285,60505,RILUZOLE,50,Not Control,471659.34,463528.27,8131.07
3286,00378,ETIDRONATE DISODIUM,200,Not Control,79723.52,69376.87,10346.65
3287,00074,TRANDOLAPRIL; VERAPAMIL HYDROCHLORIDE,2; 180,Not Control,76273.01,75148.47,1124.54
3288,00781,CLINDAMYCIN,6,Not Control,43908.35,37435.82,6472.530000000001
3289,00781,CLINDAMYCIN,12,Not Control,418669.09,412101.46,6567.63
3290,00074,TRANDOLAPRIL; VERAPAMIL HYDROCHLORIDE,4; 240,Not Control,355171.3,348330.51,6840.79
3291,NA,NA,NA,NA,1096.18,464.73,631.45
3292,00591,TELMISARTAN,20,Not Control,116603.45,113740.38,2863.0699999999997
3293,00591,TELMISARTAN,40,Not Control,584303.24,575633.27,8669.97
3294,00054,FUROSEMIDE,10,Not Control,2933188.9899999998,2892046.02,41142.97
3297,00536,ASPIRIN,81,Not Control,522064.26,511120.54,10943.72
3298,00054,FUROSEMIDE,40,Not Control,6378.55,6120.98,257.57
3299,00409,SODIUM ACETATE ANHYDROUS,164,Not Control,4391552.28,4372028.16,19524.12
3299,00409,SODIUM ACETATE ANHYDROUS,164,Not Control,4391552.28,4372028.16,19524.12
3300,53270,HUMAN IMMUNOGLOBULIN G,1500,Not Control,56903.19,55190.53,1712.66
3301,76329,DEXTROSE MONOHYDRATE,500,Not Control,21770.09,18603.57,3166.52
3303,00169,INSULIN ASPART,100,Not Control,18338410.81,17282020.68,1056390.13
3304,76329,CALCIUM CHLORIDE,100,Not Control,131222.75,131192.88,29.869999999999997
3305,00536,ASPIRIN,325,Not Control,198633.47,195054.78,3578.69
3307,00409,ACETYLCYSTEINE,100,Not Control,95851.22,85126.59,10724.630000000001
3308,00409,ACETYLCYSTEINE,200,Not Control,535260.77,476028.36,59232.41
3310,00085,NITROGLYCERIN,40,Not Control,10974.560000000001,10910.36,64.2
3312,00074,NIACIN; SIMVASTATIN,500; 20,Not Control,1707231.73,1697392.8,9838.93
3313,00536,ASPIRIN,325,Not Control,780447.13,759588.1900000001,20858.94
3315,00085,NITROGLYCERIN,60,Not Control,278880.73,269356.46,9524.27
3316,00406,HYDROMORPHONE HYDROCHLORIDE,16,CII,997348.89,951799.63,45549.26
3320,00085,NITROGLYCERIN,80,Not Control,8512.130000000001,8431.23,80.9
3322,44087,INTERFERON BETA-1A,22,Not Control,2676559.16,2648470.19,28088.97
3327,NA,NA,NA,NA,1379.68,1332.3,47.38
3328,59762,CLINDAMYCIN HYDROCHLORIDE,150,Not Control,287572.05,278463.4,9108.65
3329,00009,CLINDAMYCIN PHOSPHATE,10,Not Control,2383.23,2278.15,105.08
3330,NA,NA,NA,NA,1264780.67,1258018.82,6761.85
3331,00591,BUPROPION HYDROCHLORIDE,150,Not Control,3687281.34,3642043.24,45238.1
3332,NA,NA,NA,NA,2560319.72,2515866.22,44453.5
3333,00074,RITONAVIR,100,Not Control,252601901.4,251540711.84,1061189.56
3334,NA,NA,NA,NA,101730.47,94613.39,7117.08
3337,NA,NA,NA,NA,3.44,3.44,0
3339,76329,ATROPINE SULFATE,0.1,Not Control,3668670.03,3490167.56,178502.47
3340,00378,NORELGESTROMIN; ETHINYL ESTRADIOL,150; 35,Not Control,54454895.85,54092883.25,362012.6
3341,00781,LEVOFLOXACIN,5,Not Control,11652.289999999999,6471.01,5181.28
3342,00781,LEVOFLOXACIN,5,Not Control,204641.35,182651.37,21989.98
3343,00781,LEVOFLOXACIN,5,Not Control,303529.32,232847.34,70681.98
3344,44087,INTERFERON BETA-1A,44,Not Control,49563194.73,49428638.88,134555.85
3346,00074,NA,NA,Not Control,13930828.1,12018224.2,1912603.9
3348,00023,DEXAMETHASONE,0.7,Not Control,1590964.67,899691.24,691273.43
3349,00378,ESTRADIOL,0.025,Not Control,642851.97,630876.41,11975.56
3350,00378,ESTRADIOL,0.05,Not Control,1534655.88,1517002.97,17652.91
3351,00378,ESTRADIOL,0.075,Not Control,233914.79,230867.2,3047.59
3352,00378,ESTRADIOL,0.1,Not Control,1296674.69,1267851.64,28823.05
3354,00591,NATEGLINIDE,60,Not Control,306218.5,304574.07,1644.43
3355,00591,NATEGLINIDE,120,Not Control,510551.28,506559.48,3991.7999999999997
3356,00409,HYDROMORPHONE HYDROCHLORIDE,2,CII,9954218.65,9500368.8,453849.85000000003
3360,00378,ESTRADIOL,0.0375,Not Control,310406.64,304754.34,5652.3
3361,00378,ESTRADIOL,0.06,Not Control,73141.04,72514.85,626.19
3365,00904,BACLOFEN,10,Not Control,2744850.42,1544478.32,1200372.1
3367,00143,FLURAZEPAM HYDROCHLORIDE,15,CIV,1269.41,1238.98,30.43
3369,00591,BUTALBITAL; ACETAMINOPHEN; CAFFEINE,50; 325; 40,Not Control,3583234.52,3476427.72,106806.8
3370,00007,CARVEDILOL PHOSPHATE,10,Not Control,652650.74,642453.52,10197.220000000001
3371,00007,CARVEDILOL PHOSPHATE,20,Not Control,1410712.59,1381025.22,29687.37
3372,00007,CARVEDILOL PHOSPHATE,40,Not Control,1405507.32,1383820.56,21686.760000000002
3373,00007,CARVEDILOL PHOSPHATE,80,Not Control,872555.98,851750.3099999999,20805.67
3374,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,2; .25,Not Control,2721.52,2452.94,268.58
3375,00009,CLINDAMYCIN PHOSPHATE,12,Not Control,462932.06,384219.47,78712.59
3378,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,3; .375,Not Control,112482.25,86421.31,26060.940000000002
3379,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,4; .5,Not Control,19776.75,19511.76,264.99
3380,00409,SUFENTANIL CITRATE,50,CII,16600.52,16272.54,327.97999999999996
3381,00536,BISACODYL,5,Not Control,204080.91,196316.34,7764.57
3382,00009,CLINDAMYCIN PHOSPHATE,18,Not Control,189040.75,169385.55,19655.2
3383,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,2; .25,Not Control,50918.99,46551.18,4367.81
3385,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,3; .375,Not Control,278781.83,268752.99,10028.84
3386,00536,NICOTINE,2,Not Control,27242.46,26996.34,246.12
3387,00536,NICOTINE,4,Not Control,66746.07,66076.46,669.61
3389,NA,NA,NA,NA,2279,1926.8600000000001,352.14
3390,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,4; .5,Not Control,509691.48,375149.58,134541.9
3400,00456,NA,NA,Not Control,19837.23,18482.39,1354.84
3402,00378,TOLTERODINE TARTRATE,2,Not Control,1211250.96,1175814.03,35436.93
3404,00378,TOLTERODINE TARTRATE,4,Not Control,10744727.6,10571243.36,173484.24
3405,00536,NICOTINE,4,Not Control,102383.44,101524.16,859.28
3407,00456,MEMANTINE HYDROCHLORIDE,7,Not Control,1190409.5,1107471.89,82937.61
3408,00781,AMPICILLIN SODIUM,2,Not Control,339747.68,306623.16,33124.52
3409,00781,AMPICILLIN SODIUM,10,Not Control,128194.84,127988.22,206.62
3410,60505,QUINAPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,20; 12.5,Not Control,11951.539999999999,11928.3,23.240000000000002
3411,00378,BUPROPION HYDROCHLORIDE,100,Not Control,2130921.91,2098169.54,32752.37
3412,00378,BUPROPION HYDROCHLORIDE,150,Not Control,10314581.45,10139873.8,174707.65
3413,00378,BUPROPION HYDROCHLORIDE,200,Not Control,1741049.54,1705775.26,35274.28
3414,00409,METOCLOPRAMIDE HYDROCHLORIDE,5,Not Control,8179620.76,5502598.86,2677021.9
3415,NA,NA,NA,NA,2312.64,2249.64,63
3416,00023,CARBOXYMETHYLCELLULOSE SODIUM; GLYCERIN,5; 9,Not Control,429904.44,428380.87,1523.57
3420,00049,FLUCONAZOLE,100,Not Control,12130.630000000001,10940.61,1190.02
3421,00456,MEMANTINE HYDROCHLORIDE,21,Not Control,414919.3,385506.58,29412.719999999998
3422,00378,NITROFURANTOIN MONOHYDRATE; NITROFURANTOIN,75; 25,Not Control,26737753.21,26362035.419999998,375717.79
3424,NA,NA,NA,NA,35153.28,24153.92,10999.36
3426,NA,NA,NA,NA,9376.82,6580.76,2796.06
3427,00703,IFOSFAMIDE,1,Not Control,25953.53,25953.53,0
3428,00456,MEMANTINE HYDROCHLORIDE,28,Not Control,24698134.2,23648945.9,1049188.3
3430,00049,FLUCONAZOLE,200,Not Control,6191.08,5369.19,821.89
3432,NA,NA,NA,NA,6823.9,6817.9,6
3433,NA,NA,NA,NA,100418.26,84507.7,15910.56
3438,60505,SELEGILINE HYDROCHLORIDE,5,Not Control,71142.74,70662.92,479.82
3440,NA,NA,NA,NA,14876.64,14638.57,238.07
3441,NA,NA,NA,NA,1619.88,1604.88,15
3442,NA,NA,NA,NA,110907.13,106067.75,4839.38
3443,NA,NA,NA,NA,167423.77,165210.99,2212.78
3445,NA,NA,NA,NA,6736.71,3615.44,3121.27
3447,00009,CLINDAMYCIN PHOSPHATE,150,Not Control,7572.25,7178.2,394.05
3448,00009,CLINDAMYCIN PHOSPHATE,20,Not Control,50473.44,48885.63,1587.81
3449,NA,NA,NA,NA,40720.14,40683.64,36.5
3450,NA,NA,NA,NA,356127.10000000003,348801.16000000003,7325.94
3451,00781,CEFAZOLIN SODIUM,1,Not Control,3381040.0300000003,2145167.42,1235872.61
3452,00781,CEFAZOLIN SODIUM,10,Not Control,701884.8099999999,638255.89,63628.92
3454,60505,TROSPIUM CHLORIDE,20,Not Control,442823.55,435763.58,7059.969999999999
3455,00074,NIACIN; SIMVASTATIN,1000; 20,Not Control,567449.95,562531.24,4918.71
3457,NA,NA,NA,NA,278250.14,274850.17,3399.97
3459,00074,NIACIN; SIMVASTATIN,500; 40,Not Control,245903.71,241584.63,4319.08
3467,00591,ALBUTEROL SULFATE,0.63,Not Control,13735039.55,13629461.22,105578.33
3468,00591,ALBUTEROL SULFATE,1.25,Not Control,4947998.85,4910951.15,37047.7
3471,NA,NA,NA,NA,213.8,141.8,72
3472,NA,NA,NA,NA,436.87,322.22,114.65
3473,00074,NA,NA,Not Control,4205871.58,2791600.57,1414271.01
3474,NA,NA,NA,NA,931.86,931.86,0
3475,00009,METHYLPREDNISOLONE ACETATE,80,Not Control,1895317.54,1501008.11,394309.43
3475,00009,METHYLPREDNISOLONE ACETATE,80,Not Control,1895317.54,1501008.11,394309.43
3479,00536,ACETAMINOPHEN; DIPHENHYDRAMINE HYDROCHLORIDE,500; 25,Not Control,3392.54,3348.24,44.3
3481,00228,ZOLPIDEM TARTRATE,6.25,CIV,671610.4,658923.77,12686.630000000001
3482,00228,ZOLPIDEM TARTRATE,12.5,CIV,3372963.91,3329745.95,43217.96
3486,00054,LACTULOSE,10,Not Control,73847.55,72986.74,860.81
3495,NA,NA,NA,NA,10995.66,10991.66,4
3496,00591,GALANTAMINE HYDROBROMIDE,8,Not Control,5808.76,5742.66,66.1
3497,NA,NA,NA,NA,3773.71,3606.0099999999998,167.7
3498,00591,GALANTAMINE HYDROBROMIDE,24,Not Control,6295.46,5874.9800000000005,420.48
3499,00591,MODAFINIL,100,CIV,814226.85,782906.26,31320.59
3500,00054,LIDOCAINE HYDROCHLORIDE,20,Not Control,25140890.23,24776757.57,364132.66
3501,NA,NA,NA,NA,333179.93,300528.49,32651.44
3502,00378,RISPERIDONE,0.25,Not Control,6098947.68,6007683.18,91264.5
3503,00338,CEFAZOLIN SODIUM,1,Not Control,3720211.27,2384727.01,1335484.26
3504,00228,MORPHINE SULFATE,50,CII,551675.16,541433.25,10241.91
