Product.Code,Labeler.Code,Substance.Name,Strength,DEA.Schedule,Total.Reimbursed,Medicaid.Reimbursed,Private.Reimbursed
3247,60505,FAMCICLOVIR,500,Not Control,351818.06,349579.88,2238.18
3248,43553,DIMETHICONE,0.03,Not Control,20046.03,20011.63,34.4
3249,00406,HYDROMORPHONE HYDROCHLORIDE,8,CII,4026105.32,3994970.01,31135.31
3250,60505,LAMIVUDINE,100,Not Control,98636600.13,94597179.2,4039420.93
3251,60505,LAMIVUDINE,150,Not Control,36526956.15,34937389.45,1589566.7
3252,60505,LAMIVUDINE,300,Not Control,2559693.36,2545169.05,14524.31
3253,00781,AZACITIDINE,100,Not Control,3476492.83,2324408.69,1152084.14
3255,00781,CYCLOPHOSPHAMIDE,2,Not Control,2109512.33,1995064.73,114447.6
3256,00591,CYCLOBENZAPRINE HYDROCHLORIDE,5,Not Control,214488.06,210573.52,3914.54
3261,00228,OXYMORPHONE HYDROCHLORIDE,7.5,CII,31662.54,31082.21,580.3299999999999
3262,00228,OXYMORPHONE HYDROCHLORIDE,15,CII,1379431.3,1363557.66,15873.640000000001
3263,00228,OXYMORPHONE HYDROCHLORIDE,30,CII,530713.7,524597.4299999999,6116.2699999999995
3265,00131,VENLAFAXINE HYDROCHLORIDE,37.5,Not Control,652564.03,641675.9,10888.13
3266,00131,VENLAFAXINE HYDROCHLORIDE,75,Not Control,3094810.62,2954651.94,140158.68
3267,00131,VENLAFAXINE HYDROCHLORIDE,150,Not Control,4316887.13,4219119.04,97768.09
3268,00131,VENLAFAXINE HYDROCHLORIDE,225,Not Control,20906244.8,20743887.61,162357.19
3270,00054,FLUTICASONE PROPIONATE,50,Not Control,142764311.83,141892073.41,872238.42
3271,00074,NA,NA,Not Control,38849.33,38831.33,18
3272,00591,FAMCICLOVIR,250,Not Control,2728.66,2707.54,21.12
3273,00591,FAMCICLOVIR,500,Not Control,21232.32,20581.420000000002,650.9
3275,60505,OLANZAPINE,5,Not Control,870324.4,852115.99,18208.41
3276,60505,OLANZAPINE,10,Not Control,1359380.53,1336785.19,22595.34
3277,60505,OLANZAPINE,15,Not Control,890448.92,872864.19,17584.73
3278,60505,OLANZAPINE,20,Not Control,1682824.2,1652773.07,30051.13
3280,60505,LEVETIRACETAM,500,Not Control,2576730,2531969.87,44760.13
3282,00074,RIBAVIRIN,600,Not Control,240550.81,239843.41,707.4
3283,NA,NA,NA,NA,22721.260000000002,22163.559999999998,557.6999999999999
3284,NA,NA,NA,NA,5124.72,5124.72,0
3285,60505,RILUZOLE,50,Not Control,558341.66,550963.03,7378.63
3286,00378,ETIDRONATE DISODIUM,200,Not Control,58853.840000000004,55453.85,3399.99
3287,00074,TRANDOLAPRIL; VERAPAMIL HYDROCHLORIDE,2; 180,Not Control,39570.38,39158.68,411.7
3288,00378,ETIDRONATE DISODIUM,400,Not Control,81949.65,79005.4,2944.25
3289,00781,CLINDAMYCIN,12,Not Control,540848.8,519829.05,21019.75
3290,00074,TRANDOLAPRIL; VERAPAMIL HYDROCHLORIDE,4; 240,Not Control,292427.92,271816.91,20611.01
3291,NA,NA,NA,NA,1778.29,646.94,1131.35
3292,00591,TELMISARTAN,20,Not Control,63927.25,62044.35,1882.9
3293,00591,TELMISARTAN,40,Not Control,226904.25,223810.71,3093.54
3294,00054,FUROSEMIDE,10,Not Control,3629815.94,3598218.23,31597.71
3297,00536,ASPIRIN,81,Not Control,174633.91,150009.48,24624.43
3298,00054,FUROSEMIDE,40,Not Control,5273.82,5074.66,199.16
3299,00409,SODIUM ACETATE ANHYDROUS,164,Not Control,5195131.66,5165397.19,29734.47
3299,00409,SODIUM ACETATE ANHYDROUS,164,Not Control,5195131.66,5165397.19,29734.47
3300,53270,HUMAN IMMUNOGLOBULIN G,1500,Not Control,66106.81,61911.39,4195.42
3301,76329,DEXTROSE MONOHYDRATE,500,Not Control,115995.94,23580.86,92415.08
3303,00169,INSULIN ASPART,100,Not Control,26890601.92,25534330.93,1356270.99
3304,76329,CALCIUM CHLORIDE,100,Not Control,50108.82,49706.65,402.17
3305,00536,ASPIRIN,325,Not Control,185672.46,182873.28,2799.18
3307,00409,ACETYLCYSTEINE,100,Not Control,222928.78,197690.78,25238
3308,00409,ACETYLCYSTEINE,200,Not Control,907761.3,832890.22,74871.08
3310,00085,NITROGLYCERIN,40,Not Control,8676.68,8661.66,15.02
3312,00074,NIACIN; SIMVASTATIN,500; 20,Not Control,1567177.29,1540974.1400000001,26203.15
3313,00536,ASPIRIN,325,Not Control,666957.87,645777.51,21180.36
3315,00074,NIACIN; SIMVASTATIN,750; 20,Not Control,252128.14,240944.9,11183.24
3316,00406,HYDROMORPHONE HYDROCHLORIDE,16,CII,2006342.04,1939228.06,67113.98
3317,00781,OXALIPLATIN,5,Not Control,5332.06,5332.06,0
3320,00085,NITROGLYCERIN,80,Not Control,6750.41,6685.12,65.29
3322,44087,INTERFERON BETA-1A,22,Not Control,3151024.71,3135307.71,15717
3327,NA,NA,NA,NA,3041.55,3023.9,17.65
3328,59762,CLINDAMYCIN HYDROCHLORIDE,150,Not Control,218435.06,208195.16,10239.9
3329,00009,CLINDAMYCIN PHOSPHATE,10,Not Control,10119.01,10105.06,13.95
3330,NA,NA,NA,NA,356471.65,355942.61,529.0400000000001
3331,00591,BUPROPION HYDROCHLORIDE,150,Not Control,768659.28,763364.95,5294.33
3332,00406,HYDROMORPHONE HYDROCHLORIDE,32,CII,3680955.43,3653271.78,27683.649999999998
3333,00074,RITONAVIR,100,Not Control,229734558.79,228748955.33,985603.46
3334,NA,NA,NA,NA,125123.55,117937.73,7185.82
3339,00603,DIPHENHYDRAMINE HYDROCHLORIDE,25,Not Control,3239042.48,3073495.6,165546.88
3340,00378,NORELGESTROMIN; ETHINYL ESTRADIOL,150; 35,Not Control,119274630.25,118672497.81,602132.44
3341,00781,LEVOFLOXACIN,5,Not Control,8985.63,7129.25,1856.38
3342,00781,LEVOFLOXACIN,5,Not Control,162245.71,155638.21,6607.5
3343,00781,LEVOFLOXACIN,5,Not Control,281426.77999999997,202785.16,78641.62
3344,44087,INTERFERON BETA-1A,44,Not Control,72438960.27,72199736.52,239223.75
3346,00074,NA,NA,Not Control,18918283.21,16373102.87,2545180.34
3348,00023,DEXAMETHASONE,0.7,Not Control,4756265.92,2929204.27,1827061.65
3349,00378,ESTRADIOL,0.025,Not Control,627757.93,618918.73,8839.2
3350,00781,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,3; .375,Not Control,1392737.66,1367635.62,25102.04
3351,00378,ESTRADIOL,0.075,Not Control,248707.41,245493.94,3213.47
3352,76329,SODIUM BICARBONATE,84,Not Control,1181909.49,1152839.51,29069.98
3354,00591,NATEGLINIDE,60,Not Control,364311.18,363120.22000000003,1190.96
3355,00591,NATEGLINIDE,120,Not Control,564579.52,562764.1,1815.42
3356,00409,HYDROMORPHONE HYDROCHLORIDE,2,CII,7382449.22,6832825.74,549623.48
3357,NA,NA,NA,NA,110.68,110.68,0
3359,00009,DINOPROSTONE,0.5,Not Control,6212.28,6212.28,0
3360,00378,ESTRADIOL,0.0375,Not Control,350098.66000000003,345002.16,5096.5
3361,00378,ESTRADIOL,0.06,Not Control,53740.36,53133.65,606.71
3365,00409,HYDROMORPHONE HYDROCHLORIDE,2,CII,4085070.91,2046028.98,2039041.93
3367,00143,FLURAZEPAM HYDROCHLORIDE,15,CIV,772.35,728.68,43.67
3369,00591,BUTALBITAL; ACETAMINOPHEN; CAFFEINE,50; 325; 40,Not Control,6695025.9799999995,6468192.49,226833.49
3370,00007,CARVEDILOL PHOSPHATE,10,Not Control,677344.99,662127.84,15217.15
3371,00007,CARVEDILOL PHOSPHATE,20,Not Control,1568508.78,1541654.05,26854.73
3372,00007,CARVEDILOL PHOSPHATE,40,Not Control,1585018.82,1562329.1,22689.72
3373,00007,CARVEDILOL PHOSPHATE,80,Not Control,975001.3,964237.5,10763.8
3374,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,2; .25,Not Control,538.62,531.68,6.94
3375,00009,CLINDAMYCIN PHOSPHATE,12,Not Control,448221.02,418972.06,29248.96
3378,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,3; .375,Not Control,219037.64,180414.22,38623.42
3379,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,4; .5,Not Control,18818.42,18427.62,390.8
3380,00409,SUFENTANIL CITRATE,50,CII,58536.38,58441.6,94.78
3381,00536,BISACODYL,5,Not Control,197494.53,188419.6,9074.93
3382,00009,CLINDAMYCIN PHOSPHATE,18,Not Control,437908.67,410040.43,27868.239999999998
3383,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,2; .25,Not Control,21019.66,15843.76,5175.9
3385,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,3; .375,Not Control,217656.71,211273.09,6383.62
3386,00536,NICOTINE,2,Not Control,61347.72,60817.090000000004,530.63
3387,00536,NICOTINE,4,Not Control,121167.27,120642.92,524.35
3389,NA,NA,NA,NA,3167.33,3105.26,62.07
3390,00409,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,4; .5,Not Control,1640824.59,714505.76,926318.8300000001
3400,00781,AMPICILLIN SODIUM,125,Not Control,2525.49,857.04,1668.45
3402,00378,TOLTERODINE TARTRATE,2,Not Control,2242538.7,2204480.12,38058.58
3404,00378,TOLTERODINE TARTRATE,4,Not Control,13073191.29,12841061.53,232129.76
3405,00536,NICOTINE,4,Not Control,130696.48,129982.43,714.05
3407,00456,MEMANTINE HYDROCHLORIDE,7,Not Control,2221947.68,2070674.64,151273.04
3408,00781,AMPICILLIN SODIUM,2,Not Control,345418.17,343439.97,1978.1999999999998
3409,00781,AMPICILLIN SODIUM,10,Not Control,71214.72,71150.76,63.96
3410,00049,FLUCONAZOLE,50,Not Control,2386.54,2086.94,299.59999999999997
3411,60505,QUINAPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE,20; 25,Not Control,2472332.94,2444940.14,27392.8
3412,00781,AMPICILLIN SODIUM,1,Not Control,11079239.56,10980508.790000001,98730.77
3413,NA,NA,NA,NA,2033109.72,2008869.92,24239.8
3414,00409,METOCLOPRAMIDE HYDROCHLORIDE,5,Not Control,10615841.48,7222719.38,3393122.1
3415,NA,NA,NA,NA,16759.55,13191.4,3568.15
3416,00023,CARBOXYMETHYLCELLULOSE SODIUM; GLYCERIN,5; 9,Not Control,275176.82,273518.4,1658.42
3420,00049,FLUCONAZOLE,100,Not Control,23132.21,22297.97,834.24
3421,00456,MEMANTINE HYDROCHLORIDE,21,Not Control,1184872.78,1096256.63,88616.15
3422,00378,NITROFURANTOIN MONOHYDRATE; NITROFURANTOIN,75; 25,Not Control,20552373.95,20316010.91,236363.04
3424,NA,NA,NA,NA,33406.82,27647.6,5759.22
3426,NA,NA,NA,NA,12783.96,7491.73,5292.2300000000005
3427,00703,IFOSFAMIDE,1,Not Control,37725.88,25802.329999999998,11923.55
3428,00456,MEMANTINE HYDROCHLORIDE,28,Not Control,29006869.36,27539443.53,1467425.83
3430,00049,FLUCONAZOLE,200,Not Control,29887.600000000002,25702,4185.5999999999995
3432,NA,NA,NA,NA,95153.87,94648.79,505.08
3433,NA,NA,NA,NA,160697.1,156515.11,4181.99
3438,60505,SELEGILINE HYDROCHLORIDE,5,Not Control,96038.34,95048.66,989.68
3440,00781,COSYNTROPIN,0.25,Not Control,37666.68,37200.92,465.76
3441,NA,NA,NA,NA,207.11,207.11,0
3442,NA,NA,NA,NA,55824.53,51221.76,4602.7699999999995
3443,NA,NA,NA,NA,126681.65,123534.73,3146.92
3445,NA,NA,NA,NA,8419.24,4353.33,4065.91
3447,00009,CLINDAMYCIN PHOSPHATE,150,Not Control,10331.18,6141.12,4190.0599999999995
3448,NA,NA,NA,NA,100271.57,98683.54000000001,1588.03
3449,NA,NA,NA,NA,46214.56,46162.28,52.28
3450,00781,CEFAZOLIN SODIUM,500,Not Control,324079.53,277286.86000000004,46792.67
3451,NA,NA,NA,NA,7022682.24,3059582.23,3963100.0100000002
3452,00781,CEFAZOLIN SODIUM,10,Not Control,768639.86,700482.46,68157.4
3454,60505,TROSPIUM CHLORIDE,20,Not Control,95558.88,94726.81,832.07
3455,00074,NIACIN; SIMVASTATIN,1000; 20,Not Control,305282.21,301832.99,3449.22
3457,NA,NA,NA,NA,153768.24,151725.57,2042.67
3459,00074,NIACIN; SIMVASTATIN,500; 40,Not Control,131601.04,130976.34,624.7
3464,NA,NA,NA,NA,48,48,0
3467,00536,CHLORPHENIRAMINE MALEATE,4,Not Control,13548307.52,13459072.59,89234.93
3468,00591,ALBUTEROL SULFATE,1.25,Not Control,3708779.68,3671556.04,37223.64
3473,00074,NA,NA,Not Control,6083617.92,3869600.41,2214017.51
3475,00009,METHYLPREDNISOLONE ACETATE,80,Not Control,4409712.81,2707550.44,1702162.37
3475,00009,METHYLPREDNISOLONE ACETATE,80,Not Control,4409712.81,2707550.44,1702162.37
3476,NA,NA,NA,NA,639.34,639.34,0
3479,00536,ACETAMINOPHEN; DIPHENHYDRAMINE HYDROCHLORIDE,500; 25,Not Control,141.85999999999999,141.85999999999999,0
3481,00228,ZOLPIDEM TARTRATE,6.25,CIV,628752.96,618880.25,9872.71
3482,00228,ZOLPIDEM TARTRATE,12.5,CIV,2759150.55,2727454.59,31695.96
3486,00054,LACTULOSE,10,Not Control,239487.67,235935.37,3552.3
3495,NA,NA,NA,NA,3595.58,3595.58,0
3496,00591,GALANTAMINE HYDROBROMIDE,8,Not Control,2527.13,2391.2799999999997,135.85
3497,00591,GALANTAMINE HYDROBROMIDE,16,Not Control,4281.889999999999,3543.09,738.8
3498,00591,GALANTAMINE HYDROBROMIDE,24,Not Control,830.99,783.35,47.64
3499,00591,MODAFINIL,100,CIV,278271.24,273375.73,4895.51
3500,00781,ENOXAPARIN SODIUM,100,Not Control,17475562.37,16207581.99,1267980.38
3501,00228,MORPHINE SULFATE,10,CII,188136.56,187431.08,705.48
3502,00378,RISPERIDONE,0.25,Not Control,4866218.08,4804658.88,61559.2
3503,00338,CEFAZOLIN SODIUM,1,Not Control,5370648.6,3733161.52,1637487.08
3504,00228,MORPHINE SULFATE,50,CII,154966.27,153939.34,1026.93
3505,00378,RISPERIDONE,0.5,Not Control,9843428.94,9707066.16,136362.78
3506,00228,MORPHINE SULFATE,80,CII,3295310.11,3258880.45,36429.659999999996
3507,00409,IMIPENEM; CILASTATIN SODIUM,500; 500,Not Control,707805.12,690168.8099999999,17636.31
3507,00409,IMIPENEM; CILASTATIN SODIUM,500; 500,Not Control,707805.12,690168.8099999999,17636.31
3508,00603,POTASSIUM CHLORIDE; LYSINE HYDROCHLORIDE; POTASSIUM BICARBONATE,1.25; 1.5; .7,Not Control,1218608.86,1186983.04,31625.82
3509,00591,CLONIDINE,0.2,Not Control,1723511.34,1691941.46,31569.88
3510,00591,CLONIDINE,0.3,Not Control,2527497.4699999997,2485755.24,41742.23
3511,00378,RISPERIDONE,1,Not Control,17588518.65,17358254.57,230264.08000000002
3512,00378,RISPERIDONE,2,Not Control,11683766,11561303.77,122462.23
3513,00378,RISPERIDONE,3,Not Control,7967173.37,7898844.33,68329.04
3514,00378,RISPERIDONE,4,Not Control,5910187.92,5866372.93,43814.99
3515,00378,MIRTAZAPINE,15,Not Control,1724682.13,1704095.82,20586.31
3516,00006,IMIPENEM; CILASTATIN SODIUM,500; 500,Not Control,128076.29000000001,104240.76,23835.530000000002
3517,60505,LEVETIRACETAM,750,Not Control,1868251.58,1833660.85,34590.73
3519,00006,DORZOLAMIDE HYDROCHLORIDE,20,Not Control,77669.94,77406.29,263.65000000000003
3521,NA,NA,NA,NA,69294.94,65971.69,3323.25
3524,NA,NA,NA,NA,301.2,300.19,1.01
3525,NA,NA,NA,NA,67720311.56,66732169.51,988142.0499999999
3527,00054,LITHIUM CITRATE,8,Not Control,493197.19,484787.87,8409.32
3528,NA,NA,NA,NA,167601.7,165044.79,2556.91
3530,00378,MIRTAZAPINE,30,Not Control,1193169.65,1179337.4,13832.25
3532,00054,LORAZEPAM,2,CIV,806690.12,768561.28,38128.84
3535,NA,NA,NA,NA,31.59,31.59,0
3537,NA,NA,NA,NA,29.46,29.46,0
3540,00591,BUPROPION HYDROCHLORIDE,100,Not Control,4438007.64,4411666.2700000005,26341.37
3541,00591,BUPROPION HYDROCHLORIDE,150,Not Control,10578820.15,10494069.75,84750.4
3542,NA,NA,NA,NA,4303637.18,4263018.89,40618.29
3543,00591,BUPROPION HYDROCHLORIDE,150,Not Control,1071210.73,1066174.76,5035.97
3545,00054,MEPERIDINE HYDROCHLORIDE,50,CII,1082335.75,1067414.8,14920.95
3546,00591,CODEINE PHOSPHATE; BUTALBITAL; CAFFEINE; ASPIRIN,30; 50; 40; 325,CIII,1846125.65,1812839.63,33286.02
3547,00378,MERCAPTOPURINE,50,Not Control,4430812.83,4351146.2,79666.63
3551,00338,VANCOMYCIN HYDROCHLORIDE,500,Not Control,166128.53,160305.44,5823.09
3552,00338,VANCOMYCIN HYDROCHLORIDE,1,Not Control,4093829.29,3560308.11,533521.18
3553,00054,METHADONE HYDROCHLORIDE,10,CII,48183.8,47582.71,601.09
3555,00054,METHADONE HYDROCHLORIDE,5,CII,133828.18,130365.98,3462.2
3556,NA,NA,NA,NA,128586.63,122952.74,5633.89
3560,NA,NA,NA,NA,79936.75,78836.71,1100.04
3561,NA,NA,NA,NA,61269.08,61250.38,18.7
3562,60505,MONTELUKAST SODIUM,10,Not Control,947058.43,934795.95,12262.48
3565,67108,MESNA,400,Not Control,471482.12,465657.60000000003,5824.52
3566,00378,ALENDRONATE SODIUM,5,Not Control,422230.11,394567.77,27662.34
3567,00378,ALENDRONATE SODIUM,10,Not Control,54664.09,53631.87,1032.22
3568,00378,ALENDRONATE SODIUM,35,Not Control,31529.63,31377,152.63
3569,00378,ALENDRONATE SODIUM,70,Not Control,169690.12,167980.86,1709.26
3571,00904,MEGESTROL ACETATE,40,Not Control,788.91,785.91,3
3573,60505,MONTELUKAST SODIUM,4,Not Control,219700.85,218140.78,1560.07
3574,60505,MONTELUKAST SODIUM,5,Not Control,364193.2,361144.6,3048.6
3578,00409,TOBRAMYCIN SULFATE,40,Not Control,77160.72,73442.11,3718.61
3579,60505,MELOXICAM,15,Not Control,1279.2,1279.2,0
3580,00338,VANCOMYCIN HYDROCHLORIDE,750,Not Control,240751.82,238658.73,2093.09
3581,00603,FELODIPINE,2.5,Not Control,11661.38,11604.14,57.24
3582,00603,FELODIPINE,5,Not Control,61857.47,60848.89,1008.5799999999999
3583,60505,ABACAVIR SULFATE,300,Not Control,2207707.57,2198541.12,9166.45
3587,00536,IBUPROFEN,200,Not Control,35026.41,34506.04,520.37
3590,00603,NA,NA,Not Control,119298.05,118957.18000000001,340.87
3591,00591,DRONABINOL,2.5,CIII,1958159.33,1907298.33,50861
3592,00591,DRONABINOL,5,CIII,4998685.53,4883179.99,115505.54
3593,00591,DRONABINOL,10,CIII,5543810.64,5406917.61,136893.03
3594,00536,DIPHENHYDRAMINE HYDROCHLORIDE,25,Not Control,17774.4,17348.92,425.48
3597,00536,DIPHENHYDRAMINE HYDROCHLORIDE,25,Not Control,63258.03,61899.01,1359.02
3600,NA,NA,NA,NA,95088.87,93713.48,1375.39
3602,68516,NA,NA,Not Control,386419.65,284500,101919.65
3603,NA,NA,NA,NA,3512499.58,3508317.44,4182.14
3604,00536,DIMETHICONE,180,Not Control,14648.01,14003.039999999999,644.97
3605,00517,LEVETIRACETAM,100,Not Control,3453.71,3453.71,0
3606,00536,ACETAMINOPHEN,160,Not Control,76179.78,76157.29,22.49
3607,00536,PSEUDOEPHEDRINE HYDROCHLORIDE,30,Not Control,1862.46,1823.63,38.83
3611,00378,LIOTHYRONINE SODIUM,5,Not Control,6359.23,6063.51,295.72
3612,00781,ENOXAPARIN SODIUM,150,Not Control,8969731.08,8875770.11,93960.97
3613,00378,LIOTHYRONINE SODIUM,50,Not Control,6924.85,6843.97,80.88
3615,00023,GATIFLOXACIN,5,Not Control,218398.22,210387.87,8010.3499999999995
3616,00023,BIMATOPROST,0.3,Not Control,2825.16,2825.16,0
3620,60505,CANDESARTAN CILEXETIL,16,Not Control,2112.34,2111.34,1
3621,60505,CANDESARTAN CILEXETIL,32,Not Control,3454.36,3451.56,2.8
3622,00003,ATAZANAVIR SULFATE,300,Not Control,410024201.01,408466842.55,1557358.46
3624,00003,ATAZANAVIR SULFATE,150,Not Control,7367010.39,7339710.38,27300.01
3627,00378,CLOPIDOGREL BISULFATE,75,Not Control,1070277.38,1052713.19,17564.19
3628,NA,NA,NA,NA,64147.05,63482.060000000005,664.99
3629,00591,HYDROMORPHONE HYDROCHLORIDE,8,Not Control,240696.16,232548.38,8147.78
3630,00591,HYDROMORPHONE HYDROCHLORIDE,16,Not Control,772864.58,758869.6799999999,13994.9
3631,00378,CARVEDILOL,3.125,Not Control,42799125.15,42426852.7,372272.45
3632,00378,CARVEDILOL,6.25,Not Control,777448.11,752157.92,25290.19
3633,00378,CARVEDILOL,12.5,Not Control,812630.58,792814.25,19816.33
3634,00378,CARVEDILOL,25,Not Control,892314.32,858752.17,33562.15
3635,00378,CETIRIZINE HYDROCHLORIDE,5,Not Control,1624220.48,1605662.03,18558.45
3636,00591,TROSPIUM CHLORIDE,60,Not Control,2307220.14,2270142.42,37077.72
3637,00378,CETIRIZINE HYDROCHLORIDE,10,Not Control,13403496.040000001,13241847.65,161648.39
3638,60505,TRANEXAMIC ACID,650,Not Control,452600.23,447481.3,5118.93
3640,00228,ROPINIROLE HYDROCHLORIDE,6,Not Control,28538.04,28191.260000000002,346.78
3641,00074,NA,NA,Not Control,42339085.77,41845309.94,493775.83
3642,00074,NA,NA,Not Control,9153202.72,7831310.43,1321892.29
3649,NA,NA,NA,NA,7133.02,7092.42,40.6
3650,00007,HYDROCHLOROTHIAZIDE; TRIAMTERENE,25; 37.5,Not Control,23213.22,22965.34,247.88
3655,00781,ENOXAPARIN SODIUM,150,Not Control,6523108.0200000005,6432995.85,90112.17
3658,00228,ROPINIROLE HYDROCHLORIDE,2,Not Control,43662.31,43098.91,563.4
3659,00228,ROPINIROLE HYDROCHLORIDE,4,Not Control,29896.57,29056.97,839.6
3660,00228,ROPINIROLE HYDROCHLORIDE,8,Not Control,38275.23,37877.57,397.65999999999997
3661,00228,ROPINIROLE HYDROCHLORIDE,12,Not Control,13456.79,13412.99,43.8
3663,00074,NA,NA,Not Control,32894791.84,32586708.71,308083.13
3664,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,20,Not Control,163353.55,156063.47,7290.08
3665,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,30,Not Control,49462.1,45698.77,3763.33
3666,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,40,Not Control,113265.97,112710.79,555.18
3668,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,12.5,Not Control,49023.34,47728.79,1294.55
3669,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,25,Not Control,420480.65,409292.87,11187.78
3670,00591,NABUMETONE,500,Not Control,7258664.65,6503564.28,755100.37
3671,00591,NABUMETONE,750,Not Control,2201488.79,2019324.02,182164.77
3673,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,12.5,Not Control,125311.3,123996.21,1315.0900000000001
3674,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,25,Not Control,326710.11,319699.84,7010.2699999999995
3675,60505,PAROXETINE HYDROCHLORIDE HEMIHYDRATE,37.5,Not Control,255301.93,252002.93,3299
3678,00703,METHOTREXATE SODIUM,25,Not Control,656.14,654.14,2
3678,00703,METHOTREXATE SODIUM,25,Not Control,656.14,654.14,2
3683,00074,NA,NA,Not Control,6472576.67,4892426.41,1580150.26
3684,00591,NITROFURANTOIN,25,Not Control,52754.7,51094.56,1660.14
3685,00169,INSULIN ASPART,100,Not Control,84697068.75,84200821.01,496247.74
3686,00054,OXYCODONE HYDROCHLORIDE; ACETAMINOPHEN,5; 325,CII,33712.79,32444.690000000002,1268.1
3687,00169,INSULIN DETEMIR,100,Not Control,245629334.87,243407251.12,2222083.75
3688,NA,NA,NA,NA,16637.92,16530.670000000002,107.25
3689,NA,NA,NA,NA,36759.88,36305.01,454.87
3690,59762,DOXYCYCLINE HYCLATE,100,Not Control,63337.05,62944.87,392.17999999999995
3691,NA,NA,NA,NA,130984.08,130112.64,871.44
3692,00591,PALIPERIDONE,1.5,Not Control,589433.76,579946.49,9487.27
3693,00591,PALIPERIDONE,3,Not Control,3312394.0700000003,3256624.6999999997,55769.37
3694,00591,PALIPERIDONE,6,Not Control,5634761.27,5559605.3100000005,75155.96
3695,00591,PALIPERIDONE,9,Not Control,4007420.71,3941384.73,66035.98
3696,00169,INSULIN ASPART,100,Not Control,132997491.61,131891115.66,1106375.95
3698,NA,NA,NA,NA,30818.24,30139.19,679.05
3699,00591,LEVETIRACETAM,750,Not Control,689385.42,675529.9,13855.52
3701,00378,RIZATRIPTAN BENZOATE,5,Not Control,462800.02,458827.21,3972.81
3702,00378,RIZATRIPTAN BENZOATE,10,Not Control,1426726.55,1410212.05,16514.5
3717,59762,TRIAZOLAM,0.125,CIV,173595.34,169605.77,3989.57
3718,59762,TRIAZOLAM,0.25,CIV,2239609.63,2207226.97,32382.66
3719,59762,ALPRAZOLAM,0.25,CIV,534076.56,510856.25,23220.31
3720,59762,ALPRAZOLAM,0.5,CIV,3293173.47,3211279.5,81893.97
3721,59762,ALPRAZOLAM,1,CIV,4532072.76,4412371.54,119701.22
3722,59762,ALPRAZOLAM,2,CIV,4990358.38,4919195,71163.38
3723,60505,RIZATRIPTAN BENZOATE,5,Not Control,4226.34,4152.08,74.25999999999999
3724,00409,DOBUTAMINE HYDROCHLORIDE,400,Not Control,55869.34,45669.78,10199.56
3727,00054,PROPRANOLOL HYDROCHLORIDE,20,Not Control,3285226.92,3220685.91,64541.01
3728,59762,CLINDAMYCIN PHOSPHATE,10,Not Control,11365850.66,11297145.63,68705.03
3730,00054,PROPRANOLOL HYDROCHLORIDE,40,Not Control,85470.77,81943.37,3527.4
3739,00603,FUROSEMIDE,20,Not Control,3340784.35,3240575.01,100209.34
3740,00603,FUROSEMIDE,40,Not Control,4438023.57,4306570.69,131452.88
3741,00603,FUROSEMIDE,80,Not Control,534056.9400000001,520747.55,13309.39
3742,59762,MEDROXYPROGESTERONE ACETATE,10,Not Control,2152331.22,2122679.6,29651.62
3743,59762,CLINDAMYCIN PHOSPHATE,10,Not Control,40653057.08,40415487.07,237570.01
3744,00603,GLIMEPIRIDE,1,Not Control,18422103.45,18199187.3,222916.15
3745,00603,GLIMEPIRIDE,2,Not Control,71953.96,70895.04,1058.92
3746,00603,GLIMEPIRIDE,4,Not Control,232121.31,229873.22,2248.09
3750,00378,PHENYTOIN SODIUM,300,Not Control,712624.59,706402.37,6222.22
3754,00430,ESTRADIOL,0.1,Not Control,30428121.54,30104742.509999998,323379.03
3755,00536,DOCUSATE CALCIUM,240,Not Control,304404.62,301220.34,3184.28
3756,00536,DOCUSATE SODIUM,100,Not Control,2080598.87,1989227.81,91371.06
3757,00172,LISINOPRIL,2.5,Not Control,653758.39,650003.9,3754.49
3758,00172,LISINOPRIL,5,Not Control,361729.61,355206.8,6522.81
3759,00172,LISINOPRIL,10,Not Control,368233.93,360131.13,8102.8
3760,00172,LISINOPRIL,20,Not Control,434290.8,425745.88,8544.92
3761,00172,LISINOPRIL,40,Not Control,184974.52,180388.23,4586.29
3762,00172,LISINOPRIL,30,Not Control,132628.16,131254.04,1374.12
3767,00591,BUDESONIDE,0.25,Not Control,14070465.14,13810628.24,259836.9
3768,00591,BUDESONIDE,0.5,Not Control,38240935.12,37032309.98,1208625.14
